Paragraph 0
第一回宴桃园豪杰三结义斩黄巾英雄首立功	Đệ nhất hồi yến đào viên hào kiệt tam kết nghĩa trảm hoàng cân anh hùng thủ lập công
”瓒大喜，遂同归寨，整顿甲兵。	" Toản đại hỉ, toại đồng quy trại, chỉnh đốn giáp binh.
次日，瓒将军马分作左右两队，势如羽翼。	Thứ nhật, toản tướng quân mã phân tác tả hữu lưỡng đội, thế như vũ dực.
马五千余匹，大半皆是白马。	Mã ngũ thiên dư thất, đại bán giai thị bạch mã.
因公孙瓒曾与羌人战，尽选白马为先锋，号为白马将军；羌人但见白马便走，因此白马极多。	Nhân công tôn toản tằng dữ khương nhân chiến, tẫn tuyển bạch mã vi tiên phong, hào vi bạch mã tướng quân; khương nhân đãn kiến bạch mã tiện tẩu, nhân thử bạch mã cực đa.
袁绍令颜良、文丑为先锋，各引弓弩手一千，亦分作左右两队；令在左者射公孙瓒右军，在右者射公孙瓒左军。	Viên thiệu lệnh nhan lương, văn sửu vi tiên phong, các dẫn cung nỗ thủ nhất thiên, diệc phân tác tả hữu lưỡng đội; lệnh tại tả giả xạ công tôn toản hữu quân, tại hữu giả xạ công tôn toản tả quân.
再令麴义引八百弓手，步兵一万五千，列于阵中。	Tái lệnh khúc nghĩa dẫn bát bách cung thủ, bộ binh nhất vạn ngũ thiên, liệt vu trận trung.
袁绍自引马步军数万，于后接应。	Viên thiệu tự dẫn mã bộ quân sổ vạn, vu hậu tiếp ứng.
公孙瓒初得赵云，不知心腹，令其另领一军在后。	Công tôn toản sơ đắc triệu vân, bất tri tâm phúc, lệnh kì lánh lĩnh nhất quân tại hậu.
遣大将严纲为先锋。	Khiển đại tướng nghiêm cương vi tiên phong.
瓒自领中军，立马桥上，傍竖大红圈金线帅字旗于马前。	Toản tự lĩnh trung quân, lập mã kiều thượng, bàng thụ đại hồng quyển kim tuyến suất tự kì vu mã tiền.
从辰时擂鼓，直到巳时，绍军不进。	Tòng thần thời lôi cổ, trực đáo tị thời, thiệu quân bất tiến.
麴义令弓手皆伏于遮箭牌下，只听炮响发箭。	Khúc nghĩa lệnh cung thủ giai phục vu già tiễn bài hạ, chỉ thính pháo hưởng phát tiễn.
严纲鼓噪呐喊，直取麴义。	Nghiêm cương cổ táo nột hảm, trực thủ khúc nghĩa.
义军见严纲兵来，都伏而不动；直到来得至近，一声炮响，八百弓弩手一齐俱发。	Nghĩa quân kiến nghiêm cương binh lai, đô phục nhi bất động; trực đáo lai đắc chí cận, nhất thanh pháo hưởng, bát bách cung nỗ thủ nhất tề câu phát.
纲急待回，被麴义拍马舞刀，斩于马下，瓒军大败。	Cương cấp đãi hồi, bị khúc nghĩa phách mã vũ đao, trảm vu mã hạ, toản quân đại bại.
左右两军，欲来救应，都被颜良、文丑引弓弩手射住。	Tả hữu lưỡng quân, dục lai cứu ứng, đô bị nhan lương, văn sửu dẫn cung nỗ thủ xạ trụ.
绍军并进，直杀到界桥边。	Thiệu quân tịnh tiến, trực sát đáo giới kiều biên.
麴义马到，先斩执旗将，把绣旗砍倒。	Khúc nghĩa mã đáo, tiên trảm chấp kì tương, bả tú kì khảm đảo.
公孙瓒见砍倒绣旗，回马下桥而走。	Công tôn toản kiến khảm đảo tú kì, hồi mã hạ kiều nhi tẩu.
.麴义引军直冲到后军，正撞着赵云，挺枪跃马，直取麴义。	Khúc nghĩa dẫn quân trực trùng đáo hậu quân, chánh chàng trứ triệu vân, đĩnh thương dược mã, trực thủ khúc nghĩa.
战不数合，一枪刺麴义于马下。	Chiến bất sổ hợp, nhất thương thứ khúc nghĩa vu mã hạ.
赵云一骑马飞入绍军，左冲右突，如入无人之境。	Triệu vân nhất kỵ mã phi nhập thiệu quân, tả trùng hữu đột, như nhập vô nhân chi cảnh.
公孙瓒引军杀回，绍军大败。	Công tôn toản dẫn quân sát hồi, thiệu quân đại bại. có vài ba hiệp, đâm Khúc Nghĩa chết ngay.

Paragraph 87
却说袁绍先使探马看时，回报麴义斩将搴旗，追赶败兵；因此不作准备，与田丰引着帐下持戟军士数百人，弓箭手数十骑，乘马出观，呵呵大笑曰：“公孙瓒无能之辈！	Khước thuyết viên thiệu tiên sử tham mã khán thời, hồi báo khúc nghĩa trảm tương khiên kì, truy cản bại binh; nhân thử bất tác chuẩn bị, dữ điền phong dẫn trứ trướng hạ trì kích quân sĩ sổ bách nhân, cung tiễn thủ sổ thập kỵ, thừa mã xuất quan, a a đại tiếu viết: "Công tôn toản vô năng chi bối!
”正说之间，忽见赵云冲到面前。	" Chánh thuyết chi gian, hốt kiến triệu vân trùng đáo diện tiền.
弓箭手急待射时，云连刺数人，众军皆走。	Cung tiễn thủ cấp đãi xạ thời, vân liên thứ sổ nhân, chúng quân giai tẩu.
后面瓒军团团围裹上来。	Hậu diện toản quân đoàn đoàn vi khỏa thượng lai.
田丰慌对绍曰：“主公且于空墙中躲避！	Điền phong hoảng đối thiệu viết: "Chúa công thả vu không tường trung đóa tị!
”绍以兜鍪扑地，大呼曰：“大丈夫愿临阵斗死，岂可入墙而望活乎！	" Thiệu dĩ đâu mâu phác địa, đại hô viết: "Đại trượng phu nguyện lâm trận đấu tử, khởi khả nhập tường nhi vọng hoạt hồ!
”众军士齐心死战，赵云冲突不入，绍兵大队掩至，颜良亦引军来到，两路并杀。	" Chúng quân sĩ tề tâm tử chiến, triệu vân xung đột bất nhập, thiệu binh đại đội yểm chí, nhan lương diệc dẫn quân lai đáo, lưỡng lộ tịnh sát.
赵云保公孙瓒杀透重围，回到界桥。	Triệu vân bảo công tôn toản sát thấu trọng vi, hồi đáo giới kiều.
绍驱兵大进，复赶过桥，落水死者，不计其数。	Thiệu khu binh đại tiến, phục cản quá kiều, lạc thủy tử giả, bất kế kì sổ.

Paragraph 88
袁绍当先赶来，不到五里，只听得山背后喊声大起，闪出一彪人马，为首三员大将，乃是刘玄德、关云长、张翼德。	Viên thiệu đương tiên cản lai, bất đáo ngũ lí, chỉ thính đắc sơn bối hậu hảm thanh đại khởi, thiểm xuất nhất bưu nhân mã, vi thủ tam viên đại tướng, nãi thị lưu huyền đức, quan vân trường, trương dực đức.
因在平原探知公孙瓒与袁绍相争，特来助战。	Nhân tại bình nguyên tham tri công tôn toản dữ viên thiệu tương tranh, đặc lai trợ chiến.
当下三匹马，三般兵器，飞奔前来，直取袁绍。	Đương hạ tam thất mã, tam bàn binh khí, phi bôn tiền lai, trực thủ viên thiệu.
绍惊得魂飞天外，手中宝刀坠于马下，忙拨马而逃，众人死救过桥。	Thiệu kinh đắc hồn phi thiên ngoại, thủ trung bảo đao trụy vu mã hạ, mang bát mã nhi đào, chúng nhân tử cứu quá kiều.
公孙瓒亦收军归寨。	Công tôn toản diệc thu quân quy trại.
玄德、关、张动问毕，瓒曰：“若非玄德远来救我，几乎狼狈。	Huyền đức, quan, trương động vấn tất, toản viết: "Nhược phi huyền đức viễn lai cứu ngã, kỉ hồ lang bái.
”教与赵云相见。	" Giáo dữ triệu vân tương kiến.
玄德甚相敬爱，便有不舍之心。	Huyền đức thậm tương kính ái, tiện hữu bất xá chi tâm.

Paragraph 89
却说袁绍输了一阵，坚守不出。	Khước thuyết viên thiệu thâu liễu nhất trận, kiên thủ bất xuất.
两军相拒月余，有人来长安报知董卓。	Lưỡng quân tương cự nguyệt dư, hữu nhân lai trường an báo tri đổng trác.
李儒对卓曰：“袁绍与公孙瓒，亦当今豪杰。	Lý nho đối trác viết: "Viên thiệu dữ công tôn toản, diệc đương kim hào kiệt.
现在磐河厮杀，宜假天子之诏，差人往和解之。	Hiện tại bàn hà tư sát, nghi giả thiên tử chi chiếu, sai nhân vãng hòa giải chi.
二人感德，必顺太师矣。	Nhị nhân cảm đức, tất thuận thái sư hĩ.
”卓曰：“善。	" Trác viết: "Thiện.
”次日便使太傅马日磾、太仆赵岐，赍诏前去。	" Thứ nhật tiện sử thái phó mã nhật đê, thái phó triệu kì, tê chiếu tiền khứ.
二人来至河北，绍出迎于百里之外，再拜奉诏。	Nhị nhân lai chí hà bắc, thiệu xuất nghênh vu bách lí chi ngoại, tái bái phụng chiếu.
次日，二人至瓒营宣谕，瓒乃遣使致书于绍，互相讲和。	Thứ nhật, nhị nhân chí toản doanh tuyên dụ, toản nãi khiển sử trí thư vu thiệu, hỗ tương giảng hòa.
二人自回京复命。	Nhị nhân tự hồi kinh phục mệnh.
瓒即日班师，又表荐刘玄德为平原相。	Toản tức nhật ban sư, hựu biểu tiến lưu huyền đức vi bình nguyên tương.
玄德与赵云分别，执手垂泪，不忍相离。	Huyền đức dữ triệu vân phân biệt, chấp thủ thùy lệ, bất nhẫn tương li.
云叹曰：“某曩日误认公孙瓒为英雄；今观所为，亦袁绍等辈耳！	Vân thán viết: "Mỗ nẵng nhật ngộ nhận công tôn toản vi anh hùng; kim quan sở vi, diệc viên thiệu đẳng bối nhĩ!
”玄德曰：“公且屈身事之，相见有日。	" Huyền đức viết: "Công thả khuất thân sự chi, tương kiến hữu nhật.
”洒泪而别。	" Sái lệ nhi biệt.

Paragraph 90
却说袁术在南阳，闻袁绍新得冀州，遣使来求马千匹。	Khước thuyết viên thuật tại nam dương, văn viên thiệu tân đắc kí châu, khiển sử lai cầu mã thiên thất.
绍不与，术怒。	Thiệu bất dữ, thuật nộ.
自此兄弟不睦。	Tự thử huynh đệ bất mục.
又遣使往荆州，问刘表借粮二十万，表亦不与。	Hựu khiển sử vãng kinh châu, vấn lưu biểu tá lương nhị thập vạn, biểu diệc bất dữ.
术恨之，密遣人遗书于孙坚，使伐刘表。	Thuật hận chi, mật khiển nhân di thư vu tôn kiên, sử phạt lưu biểu.
其书略曰：“前者刘表截路，乃吾兄本初之谋也。	Kì thư lược viết: "Tiền giả lưu biểu tiệt lộ, nãi ngô huynh bổn sơ chi mưu dã.
今本初又与表私议欲袭江东。	Kim bổn sơ hựu dữ biểu tư nghị dục tập giang đông.
公可速兴兵伐刘表，吾为公取本初，二仇可报。	Công khả tốc hưng binh phạt lưu biểu, ngô vi công thủ bổn sơ, nhị cừu khả báo.
公取荆州，吾取冀州，切勿误也！	Công thủ kinh châu, ngô thủ kí châu, thiết vật ngộ dã!
”坚得书曰：“叵耐刘表昔日断吾归路，今不乘时报恨，更待何年！	" Kiên đắc thư viết: "Phả nại lưu biểu tích nhật đoạn ngô quy lộ, kim bất thừa thời báo hận, canh đãi hà niên!
”聚帐下程普、黄盖、韩当等商议。	" Tụ trướng hạ trình phổ, hoàng cái, hàn đương đẳng thương nghị.
程普曰：“袁术多诈，未可准信。	Trình phổ viết: "Viên thuật đa trá, vị khả chuẩn tín.
”坚曰：“吾自欲报仇，岂望袁术之助乎？	" Kiên viết: "Ngô tự dục báo cừu, khởi vọng viên thuật chi trợ hồ?
”便差黄盖先来江边安排战船，多装军器粮草，大船装载战马，克日兴师。	" Tiện sai hoàng cái tiên lai giang biên an bài chiến thuyền, đa trang quân khí lương thảo, đại thuyền trang tái chiến mã, khắc nhật hưng sư.
江中细作探知，来报刘表。	Giang trung tế tác tham tri, lai báo lưu biểu.
表大惊，急聚文武将士商议。	Biểu đại kinh, cấp tụ văn võ tướng sĩ thương nghị.
蒯良曰：“不必忧虑。	Khoái lương viết: "Bất tất ưu lự.
可令黄祖部领江夏之兵为前驱，主公率荆襄之众为援。	Khả lệnh hoàng tổ bộ lĩnh giang hạ chi binh vi tiền khu, chúa công suất kinh tương chi chúng vi viên.
孙坚跨江涉湖而来，安能用武乎？	Tôn kiên khóa giang thiệp hồ nhi lai, an năng dụng võ hồ?
”表然之，令黄祖设备，随后便起大军。却说孙坚有四子，皆吴夫人所生：长子名策，字伯符；次子名权，字仲谋；三子名翊，字叔弼；四子名匡，字季佐。	" Biểu nhiên chi, lệnh hoàng tổ thiết bị, tùy hậu tiện khởi đại quân. trưởng tử danh sách, tự bá phù; thứ tử danh quyền, tự trọng mưu; tam tử danh dực, tự thúc bật; tứ tử danh khuông, tự quý tá.
吴夫人之妹，即为孙坚次妻，亦生一子一女：子名朗，字早安；女名仁。	Ngô phu nhân chi muội, tức vi tôn kiên thứ thê, diệc sinh nhất tử nhất nữ: tử danh lãng, tự tảo an; nữ danh nhân.
坚又过房俞氏一子，名韶，字公礼。	Kiên hựu quá phòng du thị nhất tử, danh thiều, tự công lễ.
坚有一弟，名静，字幼台。	Kiên hữu nhất đệ, danh tĩnh, tự ấu đài.
坚临行，静引诸子列拜于马前而谏曰：“今董卓专权，天子懦弱，海内大乱，各霸一方；江东方稍宁，以一小恨而起重兵，非所宜也。	Kiên lâm hành, tĩnh dẫn chư tử liệt bái vu mã tiền nhi gián viết: "Kim đổng trác chuyên quyền, thiên tử nọa nhược, hải nội đại loạn, các bá nhất phương; giang đông phương sảo ninh, dĩ nhất tiểu hận nhi khởi trọng binh, phi sở nghi dã.
愿兄详之。	Nguyện huynh tường chi.
”坚曰：“弟勿多言。	" Kiên viết: "Đệ vật đa ngôn.
吾将纵横天下，有仇岂可不报！	Ngô tương tung hoành thiên hạ, hữu cừu khởi khả bất báo!
”长子孙策曰：“如父亲必欲往，儿愿随行。	" Trưởng tử tôn sách viết: "Như phụ thân tất dục vãng, nhi nguyện tùy hành.
”坚许之，遂与策登舟，杀奔樊城。	" Kiên hứa chi, toại dữ sách đăng chu, sát bôn phàn thành. con, đều là con vợ cả là Ngô phu nhân.

Paragraph 91
黄祖伏弓弩手于江边，见船傍岸，乱箭俱发。	Hoàng tổ phục cung nỗ thủ vu giang biên, kiến thuyền bàng ngạn, loạn tiễn câu phát.
坚令诸军不可轻动，只伏于船中来往诱之；一连三日，船数十次傍岸。	Kiên lệnh chư quân bất khả khinh động, chỉ phục vu thuyền trung lai vãng dụ chi; nhất liên tam Hoàng Tổ phục cung nỏ ở bên nhật, thuyền sổ thập thứ bàng ngạn.
黄祖军只顾放箭，箭已放尽。	Hoàng tổ quân chỉ cố phóng tiễn, tiễn dĩ phóng tẫn.
坚却拔船上所得之箭，约十数万。	Kiên khước bạt thuyền thượng sở đắc chi tiễn, ước thập sổ vạn.
当日正值顺风，坚令军士一齐放箭。	Đương nhật chánh trị thuận phong, kiên lệnh quân sĩ nhất tề phóng tiễn.
岸上支吾不住，只得退走。	Ngạn thượng chi ngô bất trụ, chỉ đắc thối tẩu.
坚军登岸，程普、黄盖分兵两路，直取黄祖营寨。	Kiên quân đăng ngạn, trình phổ, hoàng cái phân binh lưỡng lộ, trực thủ hoàng tổ doanh trại.
背后韩当驱兵大进。	Bối hậu hàn đương khu binh đại tiến.
三面夹攻，黄祖大败，弃却樊城，走入邓城。	Tam diện giáp công, hoàng tổ đại bại, khí khước phàn thành, tẩu nhập đặng thành.
坚令黄盖守住船只，亲自统兵追袭。	Kiên lệnh hoàng cái thủ trụ thuyền chỉ, thân tự thống binh truy tập.
黄祖引军出迎，布阵于野。	Hoàng tổ dẫn quân xuất nghênh, bố trận vu dã.
坚列成阵势，出马于门旗之下。	Kiên liệt thành trận thế, xuất mã vu môn kì chi hạ.
孙策也全副披挂，挺枪立马于父侧。	Tôn sách dã toàn phó phi quải, đĩnh thương lập mã vu phụ trắc.
黄祖引二将出马，一个是江夏张虎，一个是襄阳陈生。	Hoàng tổ dẫn nhị tương xuất mã, nhất cá thị giang hạ trương hổ, nhất cá thị tương dương trần sinh.
黄祖扬鞭大骂：“江东鼠贼，安敢侵犯汉室宗亲境界！	Hoàng tổ dương tiên đại mạ: "Giang đông thử tặc, an cảm xâm phạm hán thất tông thân cảnh giới!
”便令张虎搦战。	" Tiện lệnh trương hổ nạch chiến.
坚阵内韩当出迎。	Kiên trận nội hàn đương xuất nghênh.
两骑相交，战二十余合，陈主见张虎力怯，飞马来助。	Lưỡng kỵ tương giao, chiến nhị thập dư hợp, trần chủ kiến trương hổ lực khiếp, phi mã lai trợ.
孙策望见，按住手中枪，扯弓搭箭，正射中陈生面门，应弦落马。	Tôn sách vọng kiến, án trụ thủ trung thương, xả cung đáp tiễn, chánh xạ trúng trần sinh diện môn, ứng huyền lạc mã. lượn vào bờ đến vài mươi lượt.
张虎见陈生坠地，吃了一惊，措手不及，被韩当一刀，削去半个脑袋。	Quân Hoàng Tổ thi nhau bắn ròng Trương hổ kiến trần sinh trụy địa, cật liễu nhất kinh, thố thủ bất cập, bị hàn đương nhất đao, tước khứ bán cá não đại.
程普纵马直来阵前捉黄祖。	Trình phổ túng mã trực lai trận tiền tróc hoàng tổ.
黄祖弃却头盔、战马，杂于步军内逃命。	Hoàng tổ khí khước đầu khôi, chiến mã, tạp vu bộ quân nội đào mệnh.
孙坚掩杀败军，直到汉水，命黄盖将船只进泊汉江。	Tôn

Paragraph 92
黄祖聚败军，来见刘表，备言坚势不可当。	Hoàng tổ tụ bại quân, lai kiến lưu biểu, bị ngôn kiên thế bất khả đương.
表慌请蒯良商议。	Biểu hoảng thỉnh khoái lương thương nghị.
良曰：“目今新败，兵无战心；只可深沟高垒，以避其锋；却潜令人求教于袁绍，此围自可解也。	Lương viết: "Mục kim tân bại, binh vô chiến tâm; chỉ khả thâm câu cao lũy, dĩ tị kì phong; khước tiềm lệnh nhân cầu giáo vu viên thiệu, thử vi tự khả giải dã.
